Model,Omics,Subtype,R2,N
LVMMed+CONCH (ABMIL),Radiopathomics,Inflammatory,-0.3799716851927164,311
CONCH (MEAN),Pathomics,IFN-gamma Dominant,-1.1819787486451734,267
CONCH (MEAN),Pathomics,Lymphocyte Depleted,0.06409754560439385,94
CONCH (MEAN),Pathomics,Wound Healing,-0.7429286911150486,214
CONCH (MEAN),Pathomics,Inflammatory,-0.10085513698391235,311
CONCH (ABMIL),Pathomics,IFN-gamma Dominant,-1.091784194858119,267
CONCH (ABMIL),Pathomics,Lymphocyte Depleted,0.11831691967518598,94
CONCH (ABMIL),Pathomics,Wound Healing,-0.6223155044435711,214
CONCH (ABMIL),Pathomics,Inflammatory,0.049108073972610966,311
FMCIB+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,-1.7627499045460584,267
FMCIB+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,-0.14061924942466297,94
FMCIB+CHIEF (MEAN),Radiopathomics,Wound Healing,-1.570022116656164,214
FMCIB+CHIEF (MEAN),Radiopathomics,Inflammatory,-0.7393401130233674,311
pyradiomics+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,-1.2496008489806143,267
pyradiomics+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,0.1031674696297522,94
pyradiomics+CONCH (MEAN),Radiopathomics,Wound Healing,-0.8398132897905275,214
pyradiomics+CONCH (MEAN),Radiopathomics,Inflammatory,-0.06213219233511369,311
pyradiomics+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,-1.2048180126554846,267
pyradiomics+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,0.1273250247448079,94
pyradiomics+CHIEF (MEAN),Radiopathomics,Wound Healing,-270.8246369214287,214
pyradiomics+CHIEF (MEAN),Radiopathomics,Inflammatory,-0.10762034077453153,311
