Model,Omics,Subtype,R2,N
CONCH (SPARRA),Pathomics,Wound Healing,0.2704027782161055,214
CONCH (SPARRA),Pathomics,Inflammatory,0.3848479517815506,311
LVMMed+CONCH (SPARRA),Radiopathomics,IFN-gamma Dominant,0.36652028933841874,267
LVMMed+CONCH (SPARRA),Radiopathomics,Lymphocyte Depleted,0.2067660166600641,94
LVMMed+CONCH (SPARRA),Radiopathomics,Wound Healing,0.2334829999182616,214
LVMMed+CONCH (SPARRA),Radiopathomics,Inflammatory,0.35811460169369547,311
LVMMed+CONCH (ABMIL),Radiopathomics,IFN-gamma Dominant,0.4191102389501846,267
LVMMed+CONCH (ABMIL),Radiopathomics,Lymphocyte Depleted,-0.06221120250759471,94
LVMMed+CONCH (ABMIL),Radiopathomics,Wound Healing,0.11594815956971483,214
LVMMed+CONCH (ABMIL),Radiopathomics,Inflammatory,0.32763564957467584,311
CONCH (MEAN),Pathomics,IFN-gamma Dominant,0.3030760423506902,267
CONCH (MEAN),Pathomics,Lymphocyte Depleted,-0.03651211392680165,94
CONCH (MEAN),Pathomics,Wound Healing,0.3125203096943632,214
CONCH (MEAN),Pathomics,Inflammatory,0.32759148462994814,311
CONCH (ABMIL),Pathomics,IFN-gamma Dominant,0.4029816848141754,267
CONCH (ABMIL),Pathomics,Lymphocyte Depleted,0.14425748211599332,94
CONCH (ABMIL),Pathomics,Wound Healing,0.30381043482677617,214
CONCH (ABMIL),Pathomics,Inflammatory,0.41897780389902184,311
FMCIB+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.1038847145975802,267
FMCIB+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,-0.36218086705738095,94
FMCIB+CHIEF (MEAN),Radiopathomics,Wound Healing,0.013960486275006345,214
FMCIB+CHIEF (MEAN),Radiopathomics,Inflammatory,0.11426928340042053,311
pyradiomics+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.22794846147292003,267
pyradiomics+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.08651636165995602,94
pyradiomics+CONCH (MEAN),Radiopathomics,Wound Healing,-1.4358039047527078,214
pyradiomics+CONCH (MEAN),Radiopathomics,Inflammatory,0.3124171559264909,311
pyradiomics+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.18249103421934387,267
pyradiomics+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,-0.2917022756240797,94
pyradiomics+CHIEF (MEAN),Radiopathomics,Wound Healing,-2.859799977356051,214
pyradiomics+CHIEF (MEAN),Radiopathomics,Inflammatory,0.2046178318797568,311
