Model,Omics,Subtype,R2,N
LVMMed (SPARRA),Radiomics,Wound Healing,0.002409079056635788,214
LVMMed (SPARRA),Radiomics,Inflammatory,-0.059432427856405345,311
LVMMed (ABMIL),Radiomics,IFN-gamma Dominant,-0.23201449336235225,267
LVMMed (ABMIL),Radiomics,Lymphocyte Depleted,-1.6747810459991594,94
LVMMed (ABMIL),Radiomics,Wound Healing,-0.3003082682501783,214
LVMMed (ABMIL),Radiomics,Inflammatory,-0.19103149537376218,311
LVMMed+UNI (MEAN),Radiopathomics,IFN-gamma Dominant,0.14989124286536815,267
LVMMed+UNI (MEAN),Radiopathomics,Lymphocyte Depleted,-0.0055756863141323,94
LVMMed+UNI (MEAN),Radiopathomics,Wound Healing,0.16732985607698558,214
LVMMed+UNI (MEAN),Radiopathomics,Inflammatory,0.18587152453036315,311
UNI (SPARRA),Pathomics,IFN-gamma Dominant,0.22958087259420545,267
UNI (SPARRA),Pathomics,Lymphocyte Depleted,0.059947438375887785,94
UNI (SPARRA),Pathomics,Wound Healing,0.27257506201677495,214
UNI (SPARRA),Pathomics,Inflammatory,0.2526185784700705,311
LVMMed+UNI (SPARRA),Radiopathomics,IFN-gamma Dominant,0.21320798741704106,267
LVMMed+UNI (SPARRA),Radiopathomics,Lymphocyte Depleted,-0.021815398890139726,94
LVMMed+UNI (SPARRA),Radiopathomics,Wound Healing,0.2389006059755725,214
LVMMed+UNI (SPARRA),Radiopathomics,Inflammatory,0.2272029529910048,311
LVMMed+UNI (ABMIL),Radiopathomics,IFN-gamma Dominant,0.16221194346179457,267
LVMMed+UNI (ABMIL),Radiopathomics,Lymphocyte Depleted,0.053977093261353026,94
LVMMed+UNI (ABMIL),Radiopathomics,Wound Healing,0.13242480636061238,214
LVMMed+UNI (ABMIL),Radiopathomics,Inflammatory,0.10323822292453744,311
UNI (MEAN),Pathomics,IFN-gamma Dominant,0.15916634774357918,267
UNI (MEAN),Pathomics,Lymphocyte Depleted,0.05003088378724818,94
UNI (MEAN),Pathomics,Wound Healing,0.19051825785605725,214
UNI (MEAN),Pathomics,Inflammatory,0.20648473814138824,311
LVMMed (MEAN),Radiomics,IFN-gamma Dominant,-0.03271049474557075,267
LVMMed (MEAN),Radiomics,Lymphocyte Depleted,-1.0498681963102015,94
LVMMed (MEAN),Radiomics,Wound Healing,-0.009419155667398593,214
LVMMed (MEAN),Radiomics,Inflammatory,-0.11225111481499983,311
UNI (ABMIL),Pathomics,IFN-gamma Dominant,0.2204382047613107,267
UNI (ABMIL),Pathomics,Lymphocyte Depleted,0.07818744744955286,94
UNI (ABMIL),Pathomics,Wound Healing,0.220666900965086,214
UNI (ABMIL),Pathomics,Inflammatory,0.14577345745359016,311
